customerID,Contract,InternetService,tenure,MonthlyCharges,PaymentMethod,Churn_Proba,Risque,Action_marketing
5956-YHHRX,Month-to-month,Fiber optic,21,104.35,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
5052-PNLOS,Month-to-month,Fiber optic,3,105.35,Bank transfer (automatic),0.893,Critique,Appel client + remise 20% + proposer contrat annuel
6979-ZNSFF,Month-to-month,Fiber optic,8,87.05,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
8622-ZLFKO,Month-to-month,Fiber optic,6,90.75,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
0011-IGKFF,Month-to-month,Fiber optic,13,98.0,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
8740-CRYFY,Month-to-month,Fiber optic,1,78.95,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
0318-QUUOB,Month-to-month,Fiber optic,1,80.55,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
9025-AOMKI,Month-to-month,Fiber optic,6,93.55,Bank transfer (automatic),0.893,Critique,Appel client + remise 20% + proposer contrat annuel
2514-GINMM,Month-to-month,Fiber optic,1,79.5,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
5960-WPXQM,Month-to-month,Fiber optic,1,79.05,Electronic check,0.893,Critique,Appel client + remise 20% + proposer contrat annuel
1157-BQCUW,Month-to-month,Fiber optic,1,74.95,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
7439-DKZTW,Month-to-month,Fiber optic,1,80.55,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
9957-YODKZ,Month-to-month,Fiber optic,6,80.8,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
1452-VOQCH,Month-to-month,Fiber optic,1,75.1,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
5834-ASPWA,Month-to-month,Fiber optic,1,75.45,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
2202-CUYXZ,Month-to-month,Fiber optic,1,84.85,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
0094-OIFMO,Month-to-month,Fiber optic,11,95.0,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
6358-LYNGM,Month-to-month,Fiber optic,1,74.9,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
9300-RENDD,Month-to-month,Fiber optic,1,79.95,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
6229-LSCKB,Month-to-month,Fiber optic,6,79.7,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
8086-OVPWV,Month-to-month,Fiber optic,2,80.2,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
7330-WZLNC,Month-to-month,Fiber optic,5,90.8,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
9787-XVQIU,Month-to-month,Fiber optic,1,75.3,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
9094-AZPHK,Month-to-month,Fiber optic,15,100.15,Electronic check,0.892,Critique,Appel client + remise 20% + proposer contrat annuel
9878-TNQGW,Month-to-month,Fiber optic,2,80.95,Electronic check,0.891,Critique,Appel client + remise 20% + proposer contrat annuel
0220-EBGCE,Month-to-month,Fiber optic,2,85.85,Electronic check,0.891,Critique,Appel client + remise 20% + proposer contrat annuel
3292-PBZEJ,Month-to-month,Fiber optic,11,111.4,Electronic check,0.891,Critique,Appel client + remise 20% + proposer contrat annuel
6328-ZPBGN,Month-to-month,Fiber optic,11,95.15,Bank transfer (automatic),0.891,Critique,Appel client + remise 20% + proposer contrat annuel
0495-RVCBF,Month-to-month,Fiber optic,1,79.7,Electronic check,0.891,Critique,Appel client + remise 20% + proposer contrat annuel
3473-XIIIT,Month-to-month,Fiber optic,16,100.0,Electronic check,0.891,Critique,Appel client + remise 20% + proposer contrat annuel
9402-ORRAH,Month-to-month,Fiber optic,15,91.5,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
7402-EYFXX,Month-to-month,Fiber optic,26,93.6,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
4614-NUVZD,Month-to-month,Fiber optic,1,81.1,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
9334-GWGOW,Month-to-month,Fiber optic,7,74.85,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
2077-MPJQO,Month-to-month,Fiber optic,7,75.4,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
6210-KBBPI,Month-to-month,Fiber optic,9,99.45,Credit card (automatic),0.89,Critique,Appel client + remise 20% + proposer contrat annuel
8780-IXSTS,Month-to-month,Fiber optic,6,90.1,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
7218-HKQFK,Month-to-month,Fiber optic,2,94.2,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
3462-BJQQA,Month-to-month,Fiber optic,6,89.75,Electronic check,0.89,Critique,Appel client + remise 20% + proposer contrat annuel
7503-ZGUZJ,Month-to-month,Fiber optic,1,84.65,Mailed check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
1450-GALXR,Month-to-month,Fiber optic,10,98.5,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
5995-SNNEW,Month-to-month,Fiber optic,23,104.45,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
5698-BQJOH,Month-to-month,Fiber optic,9,94.4,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
4415-IJZTP,Month-to-month,Fiber optic,1,74.5,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
0334-GDDSO,Month-to-month,Fiber optic,3,81.35,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
8058-INTPH,Month-to-month,Fiber optic,1,79.65,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
4234-XTNEA,Month-to-month,Fiber optic,2,79.95,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
9689-PTNPG,Month-to-month,Fiber optic,2,80.25,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
2004-OCQXK,Month-to-month,Fiber optic,1,81.95,Electronic check,0.889,Critique,Appel client + remise 20% + proposer contrat annuel
5494-HECPR,Month-to-month,Fiber optic,1,80.25,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
9837-BMCLM,Month-to-month,Fiber optic,3,78.5,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
0637-KVDLV,Month-to-month,Fiber optic,2,76.5,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
9919-KNPOO,Month-to-month,Fiber optic,21,94.3,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
1567-DSCIC,Month-to-month,Fiber optic,8,94.0,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
7181-BQYBV,Month-to-month,Fiber optic,1,102.45,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
3372-KWFBM,Month-to-month,Fiber optic,16,86.6,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
2789-HQBOU,Month-to-month,Fiber optic,3,80.35,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
8816-VXNZD,Month-to-month,Fiber optic,1,75.1,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
5597-GLBUC,Month-to-month,Fiber optic,1,85.45,Electronic check,0.888,Critique,Appel client + remise 20% + proposer contrat annuel
7613-LLQFO,Month-to-month,Fiber optic,12,84.45,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
0404-SWRVG,Month-to-month,Fiber optic,3,74.4,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
5644-PDMZC,Month-to-month,Fiber optic,2,89.5,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
9124-LHCJQ,Month-to-month,Fiber optic,1,85.45,Mailed check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
7120-RFMVS,Month-to-month,Fiber optic,1,84.5,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
1393-IMKZG,Month-to-month,Fiber optic,1,95.85,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
7074-IEVOJ,Month-to-month,Fiber optic,3,79.4,Electronic check,0.887,Critique,Appel client + remise 20% + proposer contrat annuel
2609-IAICY,Month-to-month,Fiber optic,1,77.15,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
5349-IECLD,Month-to-month,Fiber optic,2,94.95,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
4514-GFCFI,Month-to-month,Fiber optic,16,84.75,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
2688-BHGOG,Month-to-month,Fiber optic,9,79.55,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
9223-UCPVT,Month-to-month,Fiber optic,1,94.4,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
6892-XPFPU,Month-to-month,Fiber optic,24,104.25,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
7938-OUHIO,Month-to-month,Fiber optic,3,98.7,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
1981-INRFU,Month-to-month,Fiber optic,2,79.75,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
4806-KEXQR,Month-to-month,Fiber optic,4,79.9,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
5382-SOYZL,Month-to-month,Fiber optic,22,95.1,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
5348-CAGXB,Month-to-month,Fiber optic,12,89.55,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
4952-YSOGZ,Month-to-month,Fiber optic,4,85.95,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
4395-PZMSN,Month-to-month,Fiber optic,5,85.55,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
8510-AWCXC,Month-to-month,Fiber optic,13,100.8,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
1173-XZPYF,Month-to-month,Fiber optic,11,89.2,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
5868-YWPDW,Month-to-month,Fiber optic,6,84.2,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
0684-AOSIH,Month-to-month,Fiber optic,1,95.0,Electronic check,0.886,Critique,Appel client + remise 20% + proposer contrat annuel
1195-OIYEJ,Month-to-month,Fiber optic,13,91.1,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
7760-OYPDY,Month-to-month,Fiber optic,2,80.65,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
2959-MJHIC,Month-to-month,Fiber optic,4,80.35,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
3398-FSHON,Month-to-month,Fiber optic,12,91.3,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
7817-BOQPW,Month-to-month,Fiber optic,2,75.55,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
2454-RPBRZ,Month-to-month,Fiber optic,12,98.1,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
7294-TMAOP,Month-to-month,Fiber optic,1,90.55,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
2123-AGEEN,Month-to-month,Fiber optic,7,84.35,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
7341-LXCAF,Month-to-month,Fiber optic,4,74.65,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
5797-APWZC,Month-to-month,Fiber optic,1,90.6,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
8118-LSUEL,Month-to-month,Fiber optic,23,106.4,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
4529-CKBCL,Month-to-month,Fiber optic,2,80.2,Electronic check,0.885,Critique,Appel client + remise 20% + proposer contrat annuel
9185-TQCVP,Month-to-month,Fiber optic,14,85.15,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
2180-DXNEG,Month-to-month,Fiber optic,12,96.0,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
1618-CFHME,Month-to-month,Fiber optic,2,75.9,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
1628-BIZYP,Month-to-month,Fiber optic,1,85.0,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
5835-BEQEU,Month-to-month,Fiber optic,3,76.95,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
0880-TKATG,Month-to-month,Fiber optic,4,101.15,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
6326-MTTXK,Month-to-month,Fiber optic,8,100.85,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
8808-ELEHO,Month-to-month,Fiber optic,8,81.25,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
3338-CVVEH,Month-to-month,Fiber optic,12,94.55,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
5883-GTGVD,Month-to-month,Fiber optic,19,99.95,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
7858-GTZSP,Month-to-month,Fiber optic,12,86.55,Electronic check,0.884,Critique,Appel client + remise 20% + proposer contrat annuel
4597-NUCQV,Month-to-month,Fiber optic,24,101.25,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
8083-YTZES,Month-to-month,Fiber optic,4,74.35,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
6860-YRJZP,Month-to-month,Fiber optic,9,74.05,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
1678-FYZOW,Month-to-month,Fiber optic,3,79.4,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
2371-JQHZZ,Month-to-month,Fiber optic,24,93.0,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
3519-ZKXGG,Month-to-month,Fiber optic,3,75.85,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
7969-AULMZ,Month-to-month,Fiber optic,21,97.35,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
8225-BTJAU,Month-to-month,Fiber optic,10,79.25,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
9306-CPCBC,Month-to-month,Fiber optic,3,74.25,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
1960-UYCNN,Month-to-month,Fiber optic,10,95.25,Electronic check,0.883,Critique,Appel client + remise 20% + proposer contrat annuel
1320-HTRDR,Month-to-month,Fiber optic,3,75.5,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
6583-KQJLK,Month-to-month,Fiber optic,15,94.65,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
4090-KPJIP,Month-to-month,Fiber optic,3,74.95,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
9172-ANCRX,Month-to-month,Fiber optic,10,98.7,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
5889-LFOLL,Month-to-month,Fiber optic,13,84.6,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
9253-QXKBE,Month-to-month,Fiber optic,29,94.45,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
7493-TPUWZ,Month-to-month,Fiber optic,1,79.15,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
4210-QFJMF,Month-to-month,Fiber optic,4,79.15,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
8443-ZRDBZ,Month-to-month,Fiber optic,4,76.05,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
4021-RQSNY,Month-to-month,Fiber optic,29,98.5,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
6357-JJPQT,Month-to-month,Fiber optic,3,80.5,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
2612-RRIDN,Month-to-month,Fiber optic,4,81.0,Electronic check,0.882,Critique,Appel client + remise 20% + proposer contrat annuel
6857-VWJDT,Month-to-month,Fiber optic,1,95.65,Mailed check,0.881,Critique,Appel client + remise 20% + proposer contrat annuel
6100-QQHEB,Month-to-month,Fiber optic,17,92.55,Electronic check,0.881,Critique,Appel client + remise 20% + proposer contrat annuel
